symbol,date,sentiment_signal
PXP,12/10/2012,6
LOW,12/10/2012,6
HOV,12/10/2012,6
JPM,12/10/2012,2
ABT,12/10/2012,6
AMZN,12/10/2012,1
RSH,12/10/2012,6
IBM,12/10/2012,5
CSCO,12/10/2012,-1
MGM,12/10/2012,6
ORCL,12/10/2012,6
MYL,12/10/2012,6
GWW,12/10/2012,6
JWN,12/10/2012,2
WAG,12/10/2012,6
JCP,12/10/2012,6
QCOM,12/10/2012,2
VPRT,12/10/2012,6
VALE,12/10/2012,6
PCCC,12/10/2012,6
VITC,12/10/2012,6
ACOM,12/10/2012,6
EMC,12/10/2012,6
GE,12/10/2012,-3
DAL,12/10/2012,1
AAPL,12/10/2012,4
T,12/10/2012,-1
IBM,12/11/2012,5
WMT,12/11/2012,-1
KR,12/11/2012,6
T,12/11/2012,-1
NXY,12/11/2012,6
SIRI,12/11/2012,3
GWW,12/11/2012,6
VITC,12/11/2012,6
JOSB,12/11/2012,6
PETS,12/11/2012,6
TM,12/11/2012,3
WTW,12/11/2012,2
EMC,12/11/2012,6
AVP,12/11/2012,6
CMG,12/11/2012,2
PFE,12/11/2012,2
CAT,12/11/2012,6
BBY,12/11/2012,1
GME,12/11/2012,6
AIG,12/11/2012,-1
INTC,12/11/2012,-1
MYL,12/11/2012,6
NKE,12/11/2012,1
CIM,12/11/2012,6
YHOO,12/11/2012,4
EBAY,12/11/2012,6
SFLY,12/11/2012,6
ARNA,12/11/2012,6
SWY,12/11/2012,6
TGT,12/11/2012,1
CAB,12/11/2012,6
VPRT,12/11/2012,6
ANN,12/11/2012,6
TIE,12/11/2012,6
GMCR,12/11/2012,6
BA,12/11/2012,1
PCCC,12/11/2012,6
KSS,12/11/2012,6
AMAT,12/11/2012,6
JEF,12/11/2012,6
GRPN,12/11/2012,1
MMR,12/11/2012,6
VALE,12/11/2012,6
EL,12/11/2012,6
FB,12/11/2012,-1
EXPR,12/11/2012,6
DSW,12/11/2012,6
JPM,12/11/2012,2
JNJ,12/11/2012,6
NOK,12/11/2012,1
BAC,12/11/2012,1
GILD,12/11/2012,6
SKS,12/11/2012,6
FL,12/11/2012,6
FSLR,12/11/2012,6
KO,12/11/2012,6
AAPL,12/11/2012,6
ZNGA,12/11/2012,2
MCP,12/11/2012,6
SCHW,12/11/2012,6
DDS,12/11/2012,6
GPS,12/11/2012,2
C,12/11/2012,-3
ATVI,12/11/2012,6
RL,12/11/2012,6
NILE,12/11/2012,6
JCP,12/11/2012,6
FLWS,12/11/2012,6
MGM,12/11/2012,2
FOSL,12/11/2012,6
GOOG,12/11/2012,-1
JWN,12/11/2012,2
URBN,12/11/2012,6
BKS,12/11/2012,2
DIS,12/11/2012,6
CMCSA,12/11/2012,6
NTRI,12/11/2012,6
ZLC,12/11/2012,6
ACI,12/11/2012,2
TXN,12/11/2012,2
SYMC,12/11/2012,6
PXP,12/11/2012,6
WFC,12/11/2012,-1
AEO,12/11/2012,6
DELL,12/11/2012,-1
ARO,12/11/2012,6
SD,12/11/2012,2
HOTT,12/11/2012,6
COST,12/11/2012,1
ACOM,12/11/2012,6
AMZN,12/11/2012,-1
M,12/11/2012,3
MSFT,12/11/2012,3
HOV,12/11/2012,6
AZO,12/11/2012,6
CVS,12/11/2012,6
TIF,12/11/2012,6
DAL,12/11/2012,6
F,12/11/2012,-1
ABT,12/11/2012,2
CSCO,12/11/2012,-1
BTU,12/11/2012,6
DLX,12/11/2012,6
SCHL,12/11/2012,6
QCOM,12/11/2012,6
NFLX,12/11/2012,-1
P,12/11/2012,2
UA,12/11/2012,6
WAG,12/11/2012,6
AMD,12/11/2012,2
VZ,12/11/2012,6
NWSA,12/11/2012,6
SNE,12/11/2012,2
NLY,12/11/2012,6
LOW,12/11/2012,2
RSH,12/11/2012,6
GE,12/11/2012,-3
MDLZ,12/11/2012,6
S,12/11/2012,6
GES,12/11/2012,6
BMY,12/11/2012,2
FCX,12/11/2012,4
HD,12/11/2012,2
ORCL,12/11/2012,6
GS,12/11/2012,-3
SHLD,12/11/2012,2
XOM,12/11/2012,-1
DKS,12/11/2012,6
PETM,12/11/2012,2
COH,12/11/2012,6
ORCL,12/12/2012,6
GME,12/12/2012,6
DLX,12/12/2012,6
FLWS,12/12/2012,6
MCP,12/12/2012,2
DKS,12/12/2012,6
SYMC,12/12/2012,6
SCHW,12/12/2012,6
JOSB,12/12/2012,6
TIE,12/12/2012,6
AMD,12/12/2012,1
FSLR,12/12/2012,1
INTC,12/12/2012,6
XOM,12/12/2012,-1
RL,12/12/2012,6
JCP,12/12/2012,6
EMC,12/12/2012,6
CMG,12/12/2012,2
NKE,12/12/2012,1
LOW,12/12/2012,2
NTRI,12/12/2012,6
KSS,12/12/2012,6
SD,12/12/2012,2
VZ,12/12/2012,6
PFE,12/12/2012,1
COH,12/12/2012,6
TXN,12/12/2012,2
COST,12/12/2012,-1
IBM,12/12/2012,2
NWSA,12/12/2012,1
PXP,12/12/2012,6
T,12/12/2012,2
SKS,12/12/2012,6
EXPR,12/12/2012,6
AVP,12/12/2012,2
SFLY,12/12/2012,6
NILE,12/12/2012,6
GWW,12/12/2012,6
VALE,12/12/2012,2
GMCR,12/12/2012,6
NFLX,12/12/2012,-1
GOOG,12/12/2012,-1
TGT,12/12/2012,1
UA,12/12/2012,6
ANN,12/12/2012,6
SHLD,12/12/2012,2
FOSL,12/12/2012,6
CIM,12/12/2012,6
DELL,12/12/2012,6
JNJ,12/12/2012,6
CVS,12/12/2012,6
NOK,12/12/2012,1
BA,12/12/2012,1
WAG,12/12/2012,6
WFC,12/12/2012,-1
MYL,12/12/2012,6
FL,12/12/2012,6
HOTT,12/12/2012,6
ACI,12/12/2012,2
JEF,12/12/2012,2
DIS,12/12/2012,6
M,12/12/2012,3
AMZN,12/12/2012,-1
TIF,12/12/2012,6
MGM,12/12/2012,2
PCCC,12/12/2012,6
CSCO,12/12/2012,-1
BTU,12/12/2012,6
AIG,12/12/2012,6
ARO,12/12/2012,6
NXY,12/12/2012,6
MMR,12/12/2012,6
ABT,12/12/2012,2
SCHL,12/12/2012,6
ATVI,12/12/2012,6
F,12/12/2012,-1
DSW,12/12/2012,6
KO,12/12/2012,6
KR,12/12/2012,6
MDLZ,12/12/2012,6
BKS,12/12/2012,2
SWY,12/12/2012,6
SNE,12/12/2012,2
VPRT,12/12/2012,6
FB,12/12/2012,1
HD,12/12/2012,2
GILD,12/12/2012,6
JWN,12/12/2012,2
P,12/12/2012,2
WMT,12/12/2012,-1
S,12/12/2012,4
QCOM,12/12/2012,2
ZLC,12/12/2012,6
AZO,12/12/2012,6
GS,12/12/2012,-1
TM,12/12/2012,1
DDS,12/12/2012,6
ARNA,12/12/2012,6
YHOO,12/12/2012,2
SIRI,12/12/2012,1
PETS,12/12/2012,6
FCX,12/12/2012,1
GES,12/12/2012,6
ACOM,12/12/2012,6
PETM,12/12/2012,2
GPS,12/12/2012,1
CAB,12/12/2012,6
BBY,12/12/2012,1
CAT,12/12/2012,6
ZNGA,12/12/2012,2
HOV,12/12/2012,6
AAPL,12/12/2012,2
EL,12/12/2012,6
RSH,12/12/2012,6
WTW,12/12/2012,2
NLY,12/12/2012,6
BMY,12/12/2012,6
AEO,12/12/2012,6
EBAY,12/12/2012,6
DAL,12/12/2012,6
AMAT,12/12/2012,6
JPM,12/12/2012,1
GE,12/12/2012,-3
GRPN,12/12/2012,1
BAC,12/12/2012,-3
C,12/12/2012,1
VITC,12/12/2012,6
MSFT,12/12/2012,3
CMCSA,12/12/2012,6
URBN,12/12/2012,6
JEF,12/13/2012,2
BA,12/13/2012,1
NWSA,12/13/2012,1
FSLR,12/13/2012,1
JPM,12/13/2012,1
CSCO,12/13/2012,-1
MCP,12/13/2012,2
NFLX,12/13/2012,6
SCHL,12/13/2012,6
TIF,12/13/2012,6
GMCR,12/13/2012,6
MDLZ,12/13/2012,6
NILE,12/13/2012,6
SCHW,12/13/2012,2
CMCSA,12/13/2012,6
GME,12/13/2012,2
NKE,12/13/2012,3
AMAT,12/13/2012,6
SIRI,12/13/2012,6
VZ,12/13/2012,6
GS,12/13/2012,6
KO,12/13/2012,6
EMC,12/13/2012,2
FL,12/13/2012,6
ACOM,12/13/2012,6
RSH,12/13/2012,6
AEO,12/13/2012,6
AMD,12/13/2012,1
NOK,12/13/2012,1
FB,12/13/2012,-1
F,12/13/2012,-1
UA,12/13/2012,6
ATVI,12/13/2012,6
CMG,12/13/2012,2
TXN,12/13/2012,6
JWN,12/13/2012,2
SYMC,12/13/2012,6
DELL,12/13/2012,2
BAC,12/13/2012,-1
S,12/13/2012,6
DDS,12/13/2012,6
PFE,12/13/2012,1
NXY,12/13/2012,6
ORCL,12/13/2012,6
JNJ,12/13/2012,6
BTU,12/13/2012,6
T,12/13/2012,-1
MGM,12/13/2012,2
ZNGA,12/13/2012,3
GOOG,12/13/2012,-1
URBN,12/13/2012,6
GRPN,12/13/2012,6
ACI,12/13/2012,2
SWY,12/13/2012,6
COST,12/13/2012,-1
ARO,12/13/2012,6
GWW,12/13/2012,6
TGT,12/13/2012,3
AVP,12/13/2012,2
TM,12/13/2012,1
GE,12/13/2012,-1
TIE,12/13/2012,6
VITC,12/13/2012,2
DKS,12/13/2012,6
IBM,12/13/2012,1
FOSL,12/13/2012,6
JOSB,12/13/2012,6
CVS,12/13/2012,6
COH,12/13/2012,6
SNE,12/13/2012,2
ABT,12/13/2012,2
AZO,12/13/2012,6
MYL,12/13/2012,6
XOM,12/13/2012,-1
PCCC,12/13/2012,6
HOTT,12/13/2012,6
M,12/13/2012,6
DLX,12/13/2012,6
ANN,12/13/2012,6
BBY,12/13/2012,-1
EL,12/13/2012,6
EBAY,12/13/2012,6
INTC,12/13/2012,2
C,12/13/2012,-1
CAB,12/13/2012,6
GPS,12/13/2012,1
AMZN,12/13/2012,-1
FCX,12/13/2012,4
AIG,12/13/2012,4
WTW,12/13/2012,2
WAG,12/13/2012,6
SFLY,12/13/2012,6
FLWS,12/13/2012,6
GILD,12/13/2012,2
JCP,12/13/2012,6
MSFT,12/13/2012,-3
BMY,12/13/2012,6
PETS,12/13/2012,6
AAPL,12/13/2012,-1
CIM,12/13/2012,6
KR,12/13/2012,1
PETM,12/13/2012,2
MMR,12/13/2012,6
SD,12/13/2012,2
BKS,12/13/2012,1
LOW,12/13/2012,2
QCOM,12/13/2012,2
DAL,12/13/2012,6
P,12/13/2012,1
SHLD,12/13/2012,2
PXP,12/13/2012,6
WMT,12/13/2012,-1
HOV,12/13/2012,2
KSS,12/13/2012,6
GES,12/13/2012,6
WFC,12/13/2012,-1
SKS,12/13/2012,6
NTRI,12/13/2012,6
VALE,12/13/2012,6
EXPR,12/13/2012,6
HD,12/13/2012,1
NLY,12/13/2012,6
CAT,12/13/2012,6
ARNA,12/13/2012,2
VPRT,12/13/2012,6
DIS,12/13/2012,-1
DSW,12/13/2012,6
YHOO,12/13/2012,2
RL,12/13/2012,6
ZLC,12/13/2012,6
ZLC,12/14/2012,6
NKE,12/14/2012,3
GE,12/14/2012,-1
AMD,12/14/2012,1
PFE,12/14/2012,1
JWN,12/14/2012,2
HOV,12/14/2012,2
FSLR,12/14/2012,-1
FCX,12/14/2012,1
EXPR,12/14/2012,6
IBM,12/14/2012,1
F,12/14/2012,6
RSH,12/14/2012,6
YHOO,12/14/2012,6
DELL,12/14/2012,1
BA,12/14/2012,-3
DKS,12/14/2012,6
S,12/14/2012,2
DIS,12/14/2012,6
TXN,12/14/2012,6
SCHW,12/14/2012,2
HD,12/14/2012,1
KSS,12/14/2012,2
MYL,12/14/2012,6
NWSA,12/14/2012,1
NOK,12/14/2012,1
SIRI,12/14/2012,6
SWY,12/14/2012,2
P,12/14/2012,1
GOOG,12/14/2012,6
PCCC,12/14/2012,6
ABT,12/14/2012,6
WTW,12/14/2012,2
BKS,12/14/2012,1
CAB,12/14/2012,6
NXY,12/14/2012,3
ZNGA,12/14/2012,3
TIE,12/14/2012,6
NTRI,12/14/2012,6
GS,12/14/2012,4
CSCO,12/14/2012,-1
GILD,12/14/2012,6
WMT,12/14/2012,-1
VPRT,12/14/2012,6
ORCL,12/14/2012,6
SYMC,12/14/2012,6
DDS,12/14/2012,6
EL,12/14/2012,6
WFC,12/14/2012,-1
CMCSA,12/14/2012,6
SHLD,12/14/2012,2
AVP,12/14/2012,2
GWW,12/14/2012,6
AAPL,12/14/2012,2
FLWS,12/14/2012,6
JCP,12/14/2012,6
JNJ,12/14/2012,6
ARO,12/14/2012,6
CMG,12/14/2012,6
LOW,12/14/2012,2
C,12/14/2012,-1
KO,12/14/2012,6
BTU,12/14/2012,6
VALE,12/14/2012,6
NFLX,12/14/2012,1
ARNA,12/14/2012,6
JPM,12/14/2012,-3
TM,12/14/2012,1
GPS,12/14/2012,1
DSW,12/14/2012,6
ACOM,12/14/2012,6
MCP,12/14/2012,2
MDLZ,12/14/2012,6
PETM,12/14/2012,2
PETS,12/14/2012,6
NILE,12/14/2012,6
VZ,12/14/2012,-1
INTC,12/14/2012,1
FOSL,12/14/2012,6
WAG,12/14/2012,6
XOM,12/14/2012,-1
SFLY,12/14/2012,6
AZO,12/14/2012,6
URBN,12/14/2012,6
BMY,12/14/2012,6
SD,12/14/2012,2
TGT,12/14/2012,3
BAC,12/14/2012,-1
CAT,12/14/2012,6
ANN,12/14/2012,6
ATVI,12/14/2012,2
GRPN,12/14/2012,6
AMAT,12/14/2012,6
M,12/14/2012,6
GES,12/14/2012,6
ACI,12/14/2012,2
BBY,12/14/2012,-1
RL,12/14/2012,6
COH,12/14/2012,2
NLY,12/14/2012,6
EBAY,12/14/2012,6
KR,12/14/2012,1
GMCR,12/14/2012,2
HOTT,12/14/2012,6
GME,12/14/2012,2
T,12/14/2012,-1
DLX,12/14/2012,6
VITC,12/14/2012,2
MSFT,12/14/2012,-1
SKS,12/14/2012,6
AMZN,12/14/2012,-1
FB,12/14/2012,-1
JOSB,12/14/2012,6
PXP,12/14/2012,6
DAL,12/14/2012,4
AIG,12/14/2012,4
MMR,12/14/2012,6
MGM,12/14/2012,2
UA,12/14/2012,6
FL,12/14/2012,6
CIM,12/14/2012,6
SCHL,12/14/2012,6
TIF,12/14/2012,6
AEO,12/14/2012,6
EMC,12/14/2012,2
CVS,12/14/2012,6
COST,12/14/2012,-1
JEF,12/14/2012,6
SNE,12/14/2012,2
QCOM,12/14/2012,1
BMY,12/15/2012,6
TIF,12/15/2012,6
FCX,12/15/2012,2
VITC,12/15/2012,2
TXN,12/15/2012,6
ARO,12/15/2012,6
FB,12/15/2012,6
LOW,12/15/2012,2
CMG,12/15/2012,6
T,12/15/2012,1
TGT,12/15/2012,1
SCHW,12/15/2012,2
AMAT,12/15/2012,6
JEF,12/15/2012,6
NOK,12/15/2012,1
PCCC,12/15/2012,6
RSH,12/15/2012,6
BA,12/15/2012,-3
CVS,12/15/2012,3
SKS,12/15/2012,6
WTW,12/15/2012,2
CSCO,12/15/2012,-3
COH,12/15/2012,2
GE,12/15/2012,-1
IBM,12/15/2012,-3
SIRI,12/15/2012,-1
ARNA,12/15/2012,6
AMD,12/15/2012,1
BAC,12/15/2012,-3
WFC,12/15/2012,-1
C,12/15/2012,-1
GES,12/15/2012,6
ORCL,12/15/2012,4
GILD,12/15/2012,6
URBN,12/15/2012,6
HOV,12/15/2012,2
ANN,12/15/2012,6
VPRT,12/15/2012,6
AZO,12/15/2012,6
DELL,12/15/2012,1
VZ,12/15/2012,-1
NXY,12/15/2012,3
SCHL,12/15/2012,6
MGM,12/15/2012,2
TM,12/15/2012,1
GMCR,12/15/2012,2
YHOO,12/15/2012,6
GME,12/15/2012,2
GRPN,12/15/2012,6
PETS,12/15/2012,6
DAL,12/15/2012,4
PETM,12/15/2012,2
QCOM,12/15/2012,1
EBAY,12/15/2012,1
FL,12/15/2012,6
KSS,12/15/2012,2
JNJ,12/15/2012,6
PXP,12/15/2012,6
BTU,12/15/2012,6
EXPR,12/15/2012,6
AAPL,12/15/2012,1
CIM,12/15/2012,6
MYL,12/15/2012,6
WMT,12/15/2012,-1
JOSB,12/15/2012,6
FSLR,12/15/2012,1
RL,12/15/2012,6
SWY,12/15/2012,2
MMR,12/15/2012,6
CAT,12/15/2012,6
CAB,12/15/2012,6
DKS,12/15/2012,6
BKS,12/15/2012,1
SYMC,12/15/2012,6
XOM,12/15/2012,-1
KO,12/15/2012,6
SD,12/15/2012,2
EMC,12/15/2012,2
MSFT,12/15/2012,-1
HOTT,12/15/2012,6
PFE,12/15/2012,3
INTC,12/15/2012,1
FLWS,12/15/2012,6
ZLC,12/15/2012,6
WAG,12/15/2012,6
MDLZ,12/15/2012,6
BBY,12/15/2012,-3
P,12/15/2012,1
NLY,12/15/2012,6
ABT,12/15/2012,6
NFLX,12/15/2012,1
ZNGA,12/15/2012,3
SHLD,12/15/2012,2
DLX,12/15/2012,6
MCP,12/15/2012,2
CMCSA,12/15/2012,6
ACOM,12/15/2012,6
S,12/15/2012,6
JWN,12/15/2012,2
DSW,12/15/2012,6
NILE,12/15/2012,6
EL,12/15/2012,6
GOOG,12/15/2012,2
SFLY,12/15/2012,6
JCP,12/15/2012,6
DDS,12/15/2012,6
FOSL,12/15/2012,6
UA,12/15/2012,6
KR,12/15/2012,1
AEO,12/15/2012,6
F,12/15/2012,2
M,12/15/2012,6
GWW,12/15/2012,6
COST,12/15/2012,-1
HD,12/15/2012,1
AMZN,12/15/2012,-3
VALE,12/15/2012,6
GS,12/15/2012,1
NKE,12/15/2012,-1
NWSA,12/15/2012,1
JPM,12/15/2012,-3
TIE,12/15/2012,6
SNE,12/15/2012,2
NTRI,12/15/2012,6
DIS,12/15/2012,1
ACI,12/15/2012,2
GPS,12/15/2012,1
ATVI,12/15/2012,2
AVP,12/15/2012,2
AIG,12/15/2012,2
RSH,12/16/2012,6
JCP,12/16/2012,6
CMCSA,12/16/2012,6
DELL,12/16/2012,1
RL,12/16/2012,6
EXPR,12/16/2012,6
MCP,12/16/2012,2
EBAY,12/16/2012,1
JWN,12/16/2012,2
BMY,12/16/2012,6
IBM,12/16/2012,-3
NILE,12/16/2012,6
GOOG,12/16/2012,3
COH,12/16/2012,2
AMZN,12/16/2012,-1
JNJ,12/16/2012,6
UA,12/16/2012,6
EL,12/16/2012,6
GS,12/16/2012,1
TGT,12/16/2012,3
SIRI,12/16/2012,-1
ZLC,12/16/2012,6
CIM,12/16/2012,6
BTU,12/16/2012,2
GME,12/16/2012,2
BBY,12/16/2012,-3
MSFT,12/16/2012,-1
HOV,12/16/2012,2
ATVI,12/16/2012,6
WTW,12/16/2012,2
VITC,12/16/2012,2
EMC,12/16/2012,2
GRPN,12/16/2012,6
GE,12/16/2012,-1
AMD,12/16/2012,1
AVP,12/16/2012,2
FB,12/16/2012,6
WMT,12/16/2012,6
F,12/16/2012,2
URBN,12/16/2012,6
MMR,12/16/2012,6
JOSB,12/16/2012,6
JEF,12/16/2012,6
SD,12/16/2012,2
ORCL,12/16/2012,1
ANN,12/16/2012,6
YHOO,12/16/2012,6
ACOM,12/16/2012,6
PCCC,12/16/2012,6
GPS,12/16/2012,1
ACI,12/16/2012,2
FLWS,12/16/2012,6
T,12/16/2012,1
CAB,12/16/2012,6
AIG,12/16/2012,2
DIS,12/16/2012,1
KR,12/16/2012,1
BAC,12/16/2012,-3
KSS,12/16/2012,2
PFE,12/16/2012,3
FSLR,12/16/2012,1
FOSL,12/16/2012,6
CMG,12/16/2012,6
MDLZ,12/16/2012,6
MYL,12/16/2012,6
PXP,12/16/2012,6
C,12/16/2012,-1
LOW,12/16/2012,2
JPM,12/16/2012,-1
NKE,12/16/2012,-1
VALE,12/16/2012,6
FCX,12/16/2012,2
AEO,12/16/2012,6
NFLX,12/16/2012,1
SWY,12/16/2012,2
NXY,12/16/2012,3
ZNGA,12/16/2012,3
VZ,12/16/2012,1
HOTT,12/16/2012,6
DAL,12/16/2012,6
CAT,12/16/2012,6
WAG,12/16/2012,6
SFLY,12/16/2012,6
DSW,12/16/2012,6
PETS,12/16/2012,6
CVS,12/16/2012,3
DLX,12/16/2012,6
INTC,12/16/2012,1
XOM,12/16/2012,-1
SKS,12/16/2012,6
DKS,12/16/2012,6
NOK,12/16/2012,1
GMCR,12/16/2012,2
AMAT,12/16/2012,6
SCHW,12/16/2012,2
ABT,12/16/2012,6
KO,12/16/2012,6
VPRT,12/16/2012,6
SCHL,12/16/2012,6
GWW,12/16/2012,6
TM,12/16/2012,1
WFC,12/16/2012,-1
P,12/16/2012,1
QCOM,12/16/2012,1
SNE,12/16/2012,6
ARO,12/16/2012,6
MGM,12/16/2012,2
FL,12/16/2012,6
AZO,12/16/2012,6
COST,12/16/2012,-1
PETM,12/16/2012,2
ARNA,12/16/2012,6
BKS,12/16/2012,1
CSCO,12/16/2012,-3
SHLD,12/16/2012,2
S,12/16/2012,6
TXN,12/16/2012,6
AAPL,12/16/2012,-1
M,12/16/2012,6
GILD,12/16/2012,6
NWSA,12/16/2012,3
DDS,12/16/2012,6
GES,12/16/2012,6
NLY,12/16/2012,2
TIF,12/16/2012,6
BA,12/16/2012,-1
TIE,12/16/2012,6
HD,12/16/2012,1
SYMC,12/16/2012,6
NTRI,12/16/2012,6
MMR,12/17/2012,6
C,12/17/2012,-1
UA,12/17/2012,6
F,12/17/2012,5
TIF,12/17/2012,6
BTU,12/17/2012,2
CAB,12/17/2012,6
ARNA,12/17/2012,6
INTC,12/17/2012,1
BMY,12/17/2012,6
WFC,12/17/2012,6
FLWS,12/17/2012,6
EL,12/17/2012,6
SCHW,12/17/2012,6
CIM,12/17/2012,2
TGT,12/17/2012,1
ANN,12/17/2012,6
PCCC,12/17/2012,2
P,12/17/2012,1
GRPN,12/17/2012,6
KR,12/17/2012,1
SIRI,12/17/2012,1
BA,12/17/2012,-1
NOK,12/17/2012,1
AAPL,12/17/2012,6
SHLD,12/17/2012,1
GOOG,12/17/2012,6
GPS,12/17/2012,3
SWY,12/17/2012,6
AVP,12/17/2012,2
SFLY,12/17/2012,6
CMCSA,12/17/2012,6
MDLZ,12/17/2012,6
VPRT,12/17/2012,6
URBN,12/17/2012,6
ACI,12/17/2012,6
PETS,12/17/2012,6
CSCO,12/17/2012,-3
FOSL,12/17/2012,6
NLY,12/17/2012,2
GME,12/17/2012,6
XOM,12/17/2012,-1
TM,12/17/2012,1
TIE,12/17/2012,6
FCX,12/17/2012,5
BAC,12/17/2012,-1
ABT,12/17/2012,3
VALE,12/17/2012,6
ATVI,12/17/2012,6
FSLR,12/17/2012,-1
ZNGA,12/17/2012,3
WMT,12/17/2012,4
DAL,12/17/2012,6
NXY,12/17/2012,3
ARO,12/17/2012,6
KSS,12/17/2012,2
COH,12/17/2012,2
AMD,12/17/2012,4
HOV,12/17/2012,2
GS,12/17/2012,2
NFLX,12/17/2012,2
ZLC,12/17/2012,6
VITC,12/17/2012,2
ACOM,12/17/2012,2
AMAT,12/17/2012,6
SCHL,12/17/2012,6
GE,12/17/2012,-1
HOTT,12/17/2012,6
QCOM,12/17/2012,1
TXN,12/17/2012,6
WTW,12/17/2012,2
SD,12/17/2012,2
PXP,12/17/2012,6
GWW,12/17/2012,6
IBM,12/17/2012,1
EMC,12/17/2012,6
DELL,12/17/2012,2
JCP,12/17/2012,6
NTRI,12/17/2012,6
GILD,12/17/2012,6
FL,12/17/2012,6
AMZN,12/17/2012,-1
ORCL,12/17/2012,1
AZO,12/17/2012,6
MCP,12/17/2012,1
EXPR,12/17/2012,6
T,12/17/2012,1
JPM,12/17/2012,-1
JNJ,12/17/2012,1
MGM,12/17/2012,2
JEF,12/17/2012,2
RSH,12/17/2012,6
DSW,12/17/2012,6
DIS,12/17/2012,-3
WAG,12/17/2012,6
CVS,12/17/2012,1
CMG,12/17/2012,6
NKE,12/17/2012,-1
GES,12/17/2012,6
JOSB,12/17/2012,6
SNE,12/17/2012,1
HD,12/17/2012,1
KO,12/17/2012,1
M,12/17/2012,6
RL,12/17/2012,6
AEO,12/17/2012,6
MYL,12/17/2012,6
SKS,12/17/2012,6
YHOO,12/17/2012,6
COST,12/17/2012,-1
EBAY,12/17/2012,1
LOW,12/17/2012,2
BBY,12/17/2012,-3
AIG,12/17/2012,1
DKS,12/17/2012,2
NILE,12/17/2012,6
S,12/17/2012,2
CAT,12/17/2012,6
JWN,12/17/2012,2
NWSA,12/17/2012,3
PFE,12/17/2012,-1
BKS,12/17/2012,1
SYMC,12/17/2012,6
DLX,12/17/2012,6
GMCR,12/17/2012,6
FB,12/17/2012,-3
MSFT,12/17/2012,-1
VZ,12/17/2012,2
DDS,12/17/2012,6
PETM,12/17/2012,2
SWY,12/18/2012,2
GWW,12/18/2012,2
KSS,12/18/2012,2
VPRT,12/18/2012,6
COH,12/18/2012,6
BBY,12/18/2012,-1
TM,12/18/2012,1
NOK,12/18/2012,-1
GS,12/18/2012,5
S,12/18/2012,6
NKE,12/18/2012,-1
FLWS,12/18/2012,6
MDLZ,12/18/2012,6
XOM,12/18/2012,6
QCOM,12/18/2012,1
DKS,12/18/2012,2
FB,12/18/2012,-1
AIG,12/18/2012,-3
CIM,12/18/2012,6
SYMC,12/18/2012,6
HD,12/18/2012,1
WTW,12/18/2012,6
DELL,12/18/2012,1
ZNGA,12/18/2012,6
P,12/18/2012,1
MCP,12/18/2012,1
CMG,12/18/2012,3
SIRI,12/18/2012,2
GRPN,12/18/2012,6
SHLD,12/18/2012,1
NXY,12/18/2012,6
JOSB,12/18/2012,6
EXPR,12/18/2012,6
EBAY,12/18/2012,1
YHOO,12/18/2012,1
JPM,12/18/2012,-1
F,12/18/2012,6
JNJ,12/18/2012,1
CVS,12/18/2012,1
GOOG,12/18/2012,2
GPS,12/18/2012,3
WMT,12/18/2012,-3
JWN,12/18/2012,3
MSFT,12/18/2012,-3
LOW,12/18/2012,2
GMCR,12/18/2012,6
ACI,12/18/2012,3
TIF,12/18/2012,6
MYL,12/18/2012,2
NLY,12/18/2012,6
CAT,12/18/2012,6
AZO,12/18/2012,6
ABT,12/18/2012,3
SD,12/18/2012,6
NILE,12/18/2012,2
GILD,12/18/2012,6
AEO,12/18/2012,6
BMY,12/18/2012,1
PETS,12/18/2012,6
VITC,12/18/2012,2
EMC,12/18/2012,6
AMD,12/18/2012,6
NTRI,12/18/2012,6
UA,12/18/2012,6
SFLY,12/18/2012,6
ANN,12/18/2012,2
HOV,12/18/2012,2
INTC,12/18/2012,-3
VALE,12/18/2012,6
FCX,12/18/2012,1
JEF,12/18/2012,1
NWSA,12/18/2012,6
C,12/18/2012,6
TXN,12/18/2012,3
BAC,12/18/2012,6
BA,12/18/2012,-1
T,12/18/2012,-1
AAPL,12/18/2012,-3
BTU,12/18/2012,6
TGT,12/18/2012,-1
SKS,12/18/2012,6
MGM,12/18/2012,1
IBM,12/18/2012,5
DIS,12/18/2012,-3
ZLC,12/18/2012,6
GME,12/18/2012,6
RL,12/18/2012,6
PETM,12/18/2012,2
GES,12/18/2012,2
WFC,12/18/2012,6
JCP,12/18/2012,6
M,12/18/2012,6
DLX,12/18/2012,6
CSCO,12/18/2012,-3
COST,12/18/2012,6
ARNA,12/18/2012,2
DDS,12/18/2012,6
GE,12/18/2012,-1
SNE,12/18/2012,3
BKS,12/18/2012,3
DSW,12/18/2012,6
ACOM,12/18/2012,2
HOTT,12/18/2012,2
FSLR,12/18/2012,-1
CAB,12/18/2012,2
DAL,12/18/2012,6
FL,12/18/2012,6
RSH,12/18/2012,2
PFE,12/18/2012,-1
PCCC,12/18/2012,6
MMR,12/18/2012,6
ARO,12/18/2012,6
EL,12/18/2012,6
ATVI,12/18/2012,6
SCHW,12/18/2012,2
VZ,12/18/2012,6
AMAT,12/18/2012,6
KR,12/18/2012,1
ORCL,12/18/2012,-3
KO,12/18/2012,1
PXP,12/18/2012,6
